Myc	label
3.67623277575864	0
2.81787299405908	0
1.2080328380817	0
3.21158732798098	0
2.68112691256601	0
2.28573640475626	0
3.03065949544441	0
3.47757318245603	0
1.88447454542978	0
1.55127999624299	0
1.9334980581281	0
1.74836973351247	0
3.44747724682627	0
1.29856700212181	0
2.64008919076638	0
2.67495273583304	0
3.84562142316641	0
3.56021455062878	0
2.47018313110739	0
1.89442912180812	0
2.94588452290299	0
0.8123667145066	0
2.87131309354817	0
2.76410241071153	0
3.59648819363736	0
2.93327120896568	0
3.77787904940496	0
3.18054689552923	0
1.77481568980853	0
0.876594325094921	0
1.32719120911333	0
2.44160389187766	0
2.61965245773145	0
2.79216335215236	0
2.2081531229092	0
1.67506045305348	0
2.72295481190352	0
3.58842546380767	0
3.21265918800767	0
3.37549955391237	0
2.86068541713159	0
1.53225101015482	0
2.68092432616025	0
2.9450823588431	0
4.00352960370286	0
3.19874556566148	0
3.9922608721298	0
1.21826769613833	0
2.93678462301456	0
0.625768135049481	0
0.627699734592533	0
3.5026732455952	0
1.7924245635589	0
3.31841359442456	0
1.76804876940653	0
1.55986101376402	0
3.03027633184271	0
3.93677411195188	0
2.13592718315914	0
4.45678792099064	0
3.3376482215445	0
2.78837779524718	0
2.505375822135	0
1.79670589112528	0
1.97319955424425	0
2.29198032447425	0
2.7719266169724	0
3.16143353113064	0
2.60980841969265	0
2.12484762050665	0
1.43610846059817	0
3.24155623183319	0
2.37708596137776	0
1.9822309503408	0
4.00383430308327	0
1.86878453397122	0
2.91419336515833	0
1.73356773781259	0
1.22698527903567	0
2.3991121155563	0
0.762601569559932	0
2.8713248921648	0
3.39077910836447	0
1.27865770770734	0
2.66527080375797	0
2.44577766746655	0
3.85245337645409	0
2.9149111363257	0
2.47321486049336	0
1.78126540287644	0
1.57697160114135	0
4.88064742124897	0
3.60013703683402	0
3.34671058215883	0
4.96864602982434	0
3.81661715082165	0
3.39513353226222	0
1.64892719458458	0
3.55161760514227	0
2.80625275202924	0
4.38682806951063	0
2.54868813396911	0
0.991599622689538	0
2.4699196059471	0
2.85526396564089	0
2.99625232844808	0
0.630371044265664	0
2.15432677428031	0
2.01202902234794	0
3.10793129612216	0
2.87882470660097	0
2.79330710140628	0
2.99629650697509	0
1.64707161208807	0
3.59103074265346	0
2.64270172843932	0
1.41215914410989	0
1.56519748356311	0
0.901326004843515	0
2.71086118776143	0
2.68241056878883	0
2.26095722435284	0
2.54934758924327	0
2.90965987731157	0
3.28543704806823	0
1.82821918803825	0
2.74821509096406	0
1.949799576805	0
2.59293418179585	0
2.76380147081797	0
4.20392355742627	0
3.23815193024157	0
1.1607297634833	0
3.20857213762856	0
0.970660528260454	0
2.83460032893504	0
1.55438864872779	0
2.42701625129879	0
2.7091855952585	0
2.46896218763734	0
2.34413406353604	0
2.81861150247227	0
1.5722217619938	0
2.34040336728917	0
1.98789917176232	0
5.15582880741215	0
2.81858939561404	0
3.93762461356627	0
2.35222721539652	0
2.04699206301401	0
1.35859386370905	0
1.72942158895274	0
0.658396444941326	0
3.53997709316149	0
3.11865645619142	0
2.35912218466823	0
2.15216608824153	0
0.190244829343596	0
1.74677157457358	0
2.52574096381799	0
2.66089655837437	0
3.6185556630961	0
1.79662350675399	0
2.60224031144506	0
4.17442361405906	0
3.24595307145217	0
3.86266845071514	0
0.414364940517978	0
2.30628699004522	0
1.50430667146297	0
3.13153567953312	0
4.73468040008813	0
0.296624526242554	0
3.13118081342769	0
2.51555567555614	0
2.15124495717026	0
2.72515183504452	0
2.95222945464432	0
0.774581263913397	0
3.04363520129843	0
3.02480456351675	0
2.87619687175877	0
3.09511509483283	0
3.60008721608676	0
1.82250025324908	0
2.44252844032611	0
3.35119713342835	0
2.46264181417613	0
4.27182964377858	0
1.88407183234837	0
3.7011388472169	0
3.52524634164236	0
3.53632244333334	0
3.49162861350073	0
3.53067674038634	0
1.72012273275604	0
3.8300542358649	0
2.15444326542239	0
3.38792583029186	0
3.20628129096949	0
2.91380238743162	0
0.764104047432266	0
2.45016497661319	0
2.89790186800212	0
2.10762043808729	0
2.25181015748369	0
1.8014720314827	0
2.63971598452428	0
0.726198991215215	0
0.891756487791766	0
3.07244992902516	0
1.42402404640209	0
4.14858508592397	0
2.98411169190818	0
2.38585822396764	0
2.46926922061849	0
1.53612839081881	0
2.70799893481913	0
4.29506305774722	0
2.72901355065124	0
1.48057467369239	0
0.986698240780047	0
0.362764988419188	0
3.86557126637075	0
2.45504101529226	0
3.28100149301536	0
1.74318958132481	0
2.05423655828648	0
3.3796669946182	0
3.94848786072763	0
3.41697892981583	0
2.64513198240679	0
1.4698163895279	0
2.49306813192034	0
2.80756566255731	0
1.17065668118952	0
2.47666430986374	0
2.20009208424254	0
3.16172360710729	0
2.36037065536481	0
2.91038099933795	0
3.66865167822638	0
2.46147760385308	0
2.50735767564717	0
2.21832677300656	0
3.16686384814233	0
3.34656065814128	0
2.45466693447035	0
2.87040351469073	0
2.2830563660478	0
2.31699593477713	0
3.94864002034961	0
1.40269403143346	0
1.96233519139751	0
1.90346401728476	0
2.78327942446682	0
3.00376131113125	0
1.83235547333951	0
2.28140455952011	0
2.61245381332192	0
2.67261672499924	0
1.58237687067394	0
1.76698080618378	0
1.54014082086335	0
3.54189013427695	0
0.672989632094096	0
2.20299831288906	0
3.17104220423995	0
1.34675359120951	0
3.28093177234532	0
2.2623524188411	0
1.82298274308537	0
2.06885757228767	0
3.76338069673522	0
4.12525098159117	0
0.0881673396445679	0
2.8048787178934	0
4.01193530609746	0
1.62757943629527	0
2.9930203788198	0
2.6848019168765	0
2.57808489017123	0
1.79058749156445	0
1.97329286291546	0
2.0835097533885	0
2.17764895668505	0
2.19092479511375	0
0.764611210743464	0
3.52496295564401	0
1.6760894272863	0
1.44286704014518	0
2.39812273026469	0
2.52315796021024	0
2.90379953289687	0
1.61829150689164	0
1.06489252233427	0
0.429775179130677	0
2.44611282440492	0
2.96178407806594	0
2.87661094650533	0
2.63771734557501	0
3.89327554190401	0
3.33462478248283	0
1.43004052446125	0
3.06439580488858	0
3.31041755860857	0
1.45064513052198	0
2.44837140166612	0
3.05082167929069	0
0.439676813746717	0
3.70499402941879	0
3.01853628935831	0
1.6580588490003	0
2.11601532403258	0
1.1185246202264	0
3.58604684545105	0
0.453763632474744	0
2.98140239406725	0
3.88584678963459	0
1.78874486564919	0
2.62702238008553	0
4.2732041309285	0
2.80333788056565	0
0	0
3.37460271592608	0
4.06366923036954	0
2.60250632397547	0
2.53920008489603	0
2.56993481451195	0
4.15683733534496	0
2.47428964217665	0
4.28778526606131	0
0.91775283852465	0
3.91825844856955	0
1.70260603668084	0
3.09466965873949	0
2.75519728125572	0
3.4934655450549	0
2.47624178342166	0
0.798492353114689	0
2.66010196039562	0
2.3453918284195	0
3.49829164131217	0
0.940875388833589	0
1.83862561292415	0
1.96549334718213	0
1.44428377653791	0
3.49128040046788	0
2.59901100121954	0
3.70353465307348	0
3.13653626676138	0
3.15169144225308	0
2.4591265526593	0
4.07614180656195	0
1.23301774341519	0
1.91321971407023	0
2.42986228854067	0
2.59972528250247	0
2.15422397202444	0
2.17596174559059	0
3.44543979105977	0
2.24917764712526	0
1.67478290120189	0
1.27514297821848	0
2.57800957511292	0
3.32085928627989	0
3.31449757876594	0
5.56951652659719	0
3.51258190153132	0
1.23020164748324	0
2.24867159162381	0
4.13857418863703	0
4.56583192348372	0
2.38529986172611	0
2.22146225753367	0
3.19441820801309	0
2.38743847209772	0
2.44204861986259	0
2.7669103752928	0
1.82201881976343	0
2.16331401468393	0
3.1386483859884	0
1.17809965518258	0
1.39003928509208	0
2.80033605198338	0
4.14642974971783	0
3.62374468022596	0
4.50199363479387	0
3.17959793281885	0
2.60543028072878	0
1.26513687094051	0
2.16640115433702	0
2.19271458931708	0
3.86357945692958	0
3.68170481959302	0
1.85566593186256	0
2.78033920144542	0
1.03825983069447	0
2.29000097860408	0
2.4496448493236	0
3.08266656804835	0
1.06274337441031	0
2.98108425986619	0
3.63369407676069	0
3.88231531636001	0
2.7873597594622	0
1.69690196566893	0
2.28525045888624	0
0.485612871866085	0
2.27328797226007	0
0.960423708039629	0
3.93302846061474	0
3.44936233778128	0
1.01404251412394	0
2.70024848200213	0
1.82659581120002	0
0	0
0.55368377010985	0
2.57194677320143	0
1.76500526973809	0
2.00511170104985	0
4.25034225472128	0
2.53781317507111	0
3.18075666900167	0
2.52089602159041	0
3.59054081315318	0
3.51446583549587	0
3.27657154387948	0
2.38844940779113	0
0.786665631922937	0
3.77762836843433	0
2.63136662484625	0
1.8678778006005	0
0.360430949422483	0
2.59339525896958	0
2.51740121370329	0
3.75461820362716	0
4.67200880481768	0
3.21851461572752	0
3.30474353296922	0
2.91209665491485	0
1.7725840402192	0
2.79320007722904	0
4.34316212448129	0
2.28841913950493	0
3.29939808077604	0
2.64850337024205	0
2.4588758955464	0
4.10636163277804	0
1.28086732627259	0
2.17167822233098	0
1.74483797130616	0
2.04134325622902	0
3.52969686421504	0
3.03944906717275	0
3.20272160077338	0
2.42039585451556	0
1.08414586108217	0
1.74417627080328	0
2.12316120589507	0
3.86400297910016	0
3.87094140320823	0
2.16886931561428	0
2.67498643274966	0
2.38250051191075	0
3.1900843642941	0
2.57487337808822	0
2.03376479001016	0
3.61743977761022	0
2.75832959372315	0
3.10776553943471	0
2.06437215457367	0
2.03383589938988	0
2.53062555029304	0
3.64358584246932	0
1.55166135635634	0
1.83780939988688	0
2.28505160878977	0
3.40261142547547	0
2.20519655450164	0
2.49878403827278	0
0.954880897635136	0
2.56806537018456	0
3.33531015468758	0
1.67463941660571	0
2.21336988880305	0
1.68986657279889	0
1.38088173771645	0
2.24518006046985	0
1.60094242385675	0
1.47359936998318	0
3.34962015511692	0
2.38748071171467	0
1.56020105929698	0
1.77188645880407	0
1.53194526530217	0
1.49739745405149	0
2.81645175494888	0
2.34142226082551	0
3.15675488532154	0
3.84912123561335	0
3.19899387194306	0
0.582063601042984	0
3.81750406718224	0
0.186527852324556	0
1.0902656202073	0
2.42237936090202	0
1.81817934441443	0
3.4707444766951	0
3.26830964107015	0
2.48995470715511	0
3.3940442285905	0
2.61920293358055	0
3.93417502580021	0
2.40517456022747	0
2.40982890048595	0
3.87437281650479	0
4.54479807107787	0
2.33172408225486	0
1.49422186449762	0
1.84052354281173	0
1.93273097762574	0
3.97943512879334	0
2.6521858157019	0
2.37025112013533	0
2.98343309946792	0
2.28368376758973	0
2.73854586679623	0
3.40935166942357	0
2.8022677774484	0
2.38236179872737	0
2.10953746656028	0
2.2999905250792	0
1.53793983388616	0
4.30961286315245	0
2.72520570299159	0
1.02007164938988	0
1.07627057963309	0
1.84625147484262	0
1.90508796673008	0
1.80001778732682	0
3.24210288646291	0
3.14125139635263	0
3.21155028837803	0
2.33161521115897	0
3.12361090757183	0
1.99866427864195	0
2.53339240122267	0
3.34553850661829	0
0.94707951855651	0
2.78608195590356	0
2.16580268902219	0
2.81945080810876	0
3.38793567527448	0
2.88197068317527	0
3.39606211082405	0
3.45129253478994	0
2.9657084321441	0
0.898683551429973	0
3.2074344325983	0
5.44288350814572	0
2.42361051227221	0
4.09711590722766	0
3.41985146024033	0
2.26421885611972	0
2.98230976532744	0
1.31960966313504	0
1.28851308447276	0
2.77983428637862	0
3.27497306647096	0
2.31424134950614	0
3.35409140558999	0
1.55677456319238	0
4.12224898444517	0
1.32561368205954	0
2.4420154246851	0
3.28998514588153	0
3.89935323725498	0
3.06053214929427	0
1.751786901625	0
1.95902612167525	0
4.72128873604715	0
4.67513876220448	0
2.96396912664282	0
3.22823007032215	0
3.8412540608311	0
3.00850093798493	0
2.20806586819802	0
2.31792498105749	0
2.8258839034082	0
1.69822566885846	0
2.66393468059216	0
4.1189733201505	0
2.16007733953471	0
1.34082630884679	0
1.38801356553259	0
1.63573753822358	0
2.29320729326085	0
2.2355801284998	0
1.81487907122921	0
